Date,Company,EuroUSD,CAC40,Mkt-RF,SMB,HML,RF,oat,infl,pib,Breakeven,rkfreeAAA,value,MarketCap,BookMarket,PriceBook
2014-09-30,air-liquide,1.2917163101109592,4425.323686079545,-3.79,-2.28,-0.44,0.0,2.56475,0.4,542899.4,0.013798636363636364,-0.022402045454545452,32.36646097356623,42970.0,0.33444816053511706,2.99
2014-10-31,air-liquide,1.2683892716532168,4129.809602156929,-2.7,-1.23,-3.09,0.0,2.50532,0.5,545948.03,0.01239391304347826,-0.023050782608695652,29.054403802622918,42970.0,0.33444816053511706,2.99
2014-11-30,air-liquide,1.24764044880867,4261.010986328125,2.12,-1.35,-1.82,0.0,2.4095714285714287,0.4,545948.03,0.0118745,-0.0200735,31.300198459625243,42970.0,0.33444816053511706,2.99
2014-12-31,air-liquide,1.2323475765145344,4262.194324311756,-3.7,2.22,-2.35,0.0,2.22755,0.1,545948.03,0.009774347826086957,-0.01738404761904762,32.924233754475914,42970.0,0.33444816053511706,2.99
2015-01-31,air-liquide,1.1659787622365085,4386.139997209822,-0.31,-1.56,-3.52,0.0,1.60975,-0.4,545511.53,0.008836363636363635,-0.07411195238095239,35.643226260230655,38860.0,0.3597122302158274,2.78
2015-02-28,air-liquide,1.1355303823947906,4768.503955078125,6.21,0.99,1.96,0.0,1.5826666666666664,-0.3,545511.53,0.010269,-0.1847834,41.049563026428224,38860.0,0.3597122302158274,2.78
2015-03-31,air-liquide,1.0845803510059009,5000.727783203125,-2.28,-0.51,-0.35,0.0,1.4048500000000002,0.0,545511.53,0.013061363636363637,-0.20272077272727274,43.88540129228072,38860.0,0.3597122302158274,2.78
2015-04-30,air-liquide,1.0796655904163013,5173.39755859375,4.79,2.18,0.33,0.0,1.3136363636363635,0.1,548407.54,0.013928636363636364,-0.2663815,44.46966743469238,38860.0,0.3597122302158274,2.78
2015-05-31,air-liquide,1.1165892566953386,5058.210498046875,-0.15,1.66,-2.47,0.0,1.7262380952380951,0.3,548407.54,0.013947142857142856,-0.27707685,44.893591690063474,38860.0,0.3597122302158274,2.78
2015-06-30,air-liquide,1.121451047333804,4927.926380504261,-2.84,2.03,0.15,0.0,2.00985,0.3,548407.54,0.014020454545454546,-0.253585,43.605079130692914,38860.0,0.3597122302158274,2.78
2015-07-31,air-liquide,1.0998873192331065,4956.229598335598,2.39,-0.81,-2.65,0.0,1.932608695652174,0.2,549238.16,0.012956521739130434,-0.2618522173913043,41.65846069999363,38860.0,0.3597122302158274,2.78
2015-08-31,air-liquide,1.1136188052949452,4887.132882254465,-6.02,3.7,-1.0,0.0,1.8883333333333334,0.1,549238.16,0.010608095238095238,-0.25318409523809526,39.500985645112536,38860.0,0.3597122302158274,2.78
2015-09-30,air-liquide,1.1235178329727866,4526.629549893466,-4.27,1.11,-3.63,0.0,1.8697727272727271,0.1,549238.16,0.010613181818181818,-0.2657736363636363,38.104399074207656,38860.0,0.3597122302158274,2.78
2015-10-31,air-liquide,1.1229816566814075,4715.629549893466,6.19,-2.97,-0.77,0.0,1.8010434782608695,0.2,550424.48,0.011398636363636363,-0.3206395454545455,39.61821330677379,38860.0,0.3597122302158274,2.78
2015-11-30,air-liquide,1.0749225275857108,4910.279575892857,-1.49,0.33,-2.8,0.0,1.79785,0.1,550424.48,0.01207904761904762,-0.36689466666666665,37.52302896408808,38860.0,0.3597122302158274,2.78
2015-12-31,air-liquide,1.0884909318841023,4667.023786272322,-1.86,3.77,-1.25,0.01,1.8522500000000002,0.3,550424.48,0.011210869565217392,-0.3971004,36.029544467017764,38860.0,0.3597122302158274,2.78
2016-01-31,air-liquide,1.086736031941005,4340.096020507813,-6.43,-0.76,-1.49,0.01,1.6252272727272727,0.3,551542.63,0.009431428571428572,-0.45295984999999994,31.95918998718262,39500.0,0.4566210045662101,2.19
2016-02-29,air-liquide,1.1099189633414859,4184.78619094122,-1.71,1.45,0.37,0.02,1.4776315789473684,-0.1,551542.63,0.007896666666666666,-0.4689413809523809,30.839291345505487,39500.0,0.4566210045662101,2.19
2016-03-31,air-liquide,1.1119846053745435,4427.463332403274,6.7,1.71,1.19,0.02,1.4219473684210526,-0.1,551542.63,0.008788260869565218,-0.48386709523809524,34.65173793974377,39500.0,0.4566210045662101,2.19
2016-04-30,air-liquide,1.133916043099903,4445.223353794643,2.38,-0.64,3.35,0.01,1.4585000000000001,-0.1,554967.68,0.009897142857142858,-0.5522343809523809,34.91827229091099,39500.0,0.4566210045662101,2.19
2016-05-31,air-liquide,1.1314025467092341,4373.49365234375,-0.38,1.53,-2.87,0.01,1.4076363636363636,0.1,554967.68,0.010090909090909091,-0.5541978636363637,35.563886642456055,39500.0,0.4566210045662101,2.19
2016-06-30,air-liquide,1.124357125975869,4295.9931529651985,-5.01,-2.39,-1.64,0.02,1.217090909090909,0.3,554967.68,0.010735909090909091,-0.5804941363636363,34.150673085992985,39500.0,0.4566210045662101,2.19
2016-07-31,air-liquide,1.1060816163108462,4317.636637369792,4.44,1.54,0.21,0.02,1.1067272727272728,0.4,552915.34,0.010234285714285715,-0.6584293333333333,33.78740001860119,39500.0,0.4566210045662101,2.19
2016-08-31,air-liquide,1.1206496435662974,4425.346106487772,0.78,1.61,1.93,0.02,1.1205652173913043,0.4,552915.34,0.010802173913043478,-0.6483828260869565,32.0334820125414,39500.0,0.4566210045662101,2.19
2016-09-30,air-liquide,1.1213137615810742,4448.589999112216,0.95,0.92,-0.15,0.02,1.1704545454545454,0.5,552915.34,0.011063636363636364,-0.6672479545454546,32.36838774247603,39500.0,0.4566210045662101,2.19
2016-10-31,air-liquide,1.1037062860670543,4497.570940290178,-3.08,-0.77,6.36,0.02,1.2433684210526315,0.5,554979.1,0.012163809523809525,-0.7810617142857142,31.242250170026505,39500.0,0.4566210045662101,2.19
2016-11-30,air-liquide,1.0804159966382114,4504.290460759943,-2.5,0.89,1.92,0.01,1.4851818181818182,0.7,554979.1,0.01279909090909091,-0.7911714545454545,30.725571805780586,39500.0,0.4566210045662101,2.19
2016-12-31,air-liquide,1.0542205463756213,4764.485700334822,4.72,-0.83,1.99,0.03,1.5231818181818182,0.8,554979.1,0.014027272727272727,-0.838555,32.28617368425642,39500.0,0.4566210045662101,2.19
2017-01-31,air-liquide,1.0621723911978982,4863.614102450284,2.84,2.03,0.47,0.04,1.8823999999999999,1.6,558379.58,0.01501090909090909,-0.7394653636363636,34.79202045093883,53530.0,0.37453183520599254,2.67
2017-02-28,air-liquide,1.0650880992412568,4846.6915283203125,0.68,-0.04,-2.6,0.04,1.9363,1.4,558379.58,0.015325,-0.78549,35.095063018798825,53530.0,0.37453183520599254,2.67
2017-03-31,air-liquide,1.0687780276588772,5008.347380264946,4.27,-1.3,0.5,0.03,1.9562916666666668,1.4,558379.58,0.014663913043478262,-0.8572410434782608,34.72109122898268,53530.0,0.37453183520599254,2.67
2017-04-30,air-liquide,1.0713409781455994,5134.547797309027,4.63,1.91,-1.3,0.05,1.822964705882353,1.4,561870.87,0.01383,-0.7870367222222222,36.6701291402181,53530.0,0.37453183520599254,2.67
2017-05-31,air-liquide,1.1041413752929023,5351.998623934659,5.03,0.02,-0.79,0.06,1.8207619047619046,0.9,561870.87,0.013743478260869565,-0.7395036363636364,38.91472885825417,53530.0,0.37453183520599254,2.67
2017-06-30,air-liquide,1.122866240414706,5263.791859019886,-0.67,1.55,2.03,0.06,1.7606666666666666,0.8,561870.87,0.012720454545454545,-0.7090473181818182,39.267020138827235,53530.0,0.37453183520599254,2.67
2017-07-31,air-liquide,1.1520630478858949,5174.991001674107,3.49,0.8,2.59,0.07,1.8510000000000002,0.8,566829.83,0.01346095238095238,-0.6879564761904762,38.47269058227539,53530.0,0.37453183520599254,2.67
2017-08-31,air-liquide,1.1817317423613176,5122.707370923913,0.11,-0.06,-0.71,0.09,1.7870454545454544,1.0,566829.83,0.013767391304347825,-0.7184652173913043,37.071049399997875,53530.0,0.37453183520599254,2.67
2017-09-30,air-liquide,1.1911359344209944,5208.76953125,2.72,-0.12,0.47,0.09,1.8423809523809522,1.1,566829.83,0.014062380952380953,-0.7620517142857143,38.10810125441778,53530.0,0.37453183520599254,2.67
2017-10-31,air-liquide,1.176206648349762,5389.832275390625,0.59,-0.96,-0.13,0.09,1.8315,1.2,571856.06,0.014599545454545454,-0.7685993181818183,40.07173000682484,53530.0,0.37453183520599254,2.67
2017-11-30,air-liquide,1.172959668295724,5397.97001509233,-0.01,-0.38,1.29,0.08,1.7310909090909092,1.2,571856.06,0.014618181818181818,-0.7782172727272727,39.316553289240055,53530.0,0.37453183520599254,2.67
2017-12-31,air-liquide,1.1831899824596586,5372.9837068256575,1.47,1.55,0.5,0.09,1.7239473684210527,1.2,571856.06,0.014967142857142856,-0.8313961578947368,39.765953264738386,53530.0,0.37453183520599254,2.67
2018-01-31,air-liquide,1.217702637548032,5482.949063387784,5.52,0.8,1.1,0.11,1.7417894736842106,1.5,575333.09,0.015156956521739129,-0.6346204090909091,42.48201630332253,53090.0,0.3921568627450981,2.55
2018-02-28,air-liquide,1.235610842704773,5257.805517578125,-5.35,1.22,-0.75,0.11,1.7481000000000002,1.3,575333.09,0.015208,-0.6357244,42.99738082885742,53090.0,0.3921568627450981,2.55
2018-03-31,air-liquide,1.2334206266836687,5200.619047619048,-0.71,-0.56,-0.94,0.12,1.6268095238095237,1.7,575333.09,0.014859545454545453,-0.6750441904761905,42.660550072079616,53090.0,0.3921568627450981,2.55
2018-04-30,air-liquide,1.2286932581946963,5345.319018554687,2.2,-0.74,1.51,0.14,1.6314499999999998,1.8,575257.54,0.015316666666666666,-0.6505631000000001,41.976216316223145,53090.0,0.3921568627450981,2.55
2018-05-31,air-liquide,1.1832774151926455,5537.627752130682,-2.73,1.23,-4.98,0.14,1.6760869565217391,2.3,575257.54,0.015295652173913044,-0.6169169545454545,45.28243272954767,53090.0,0.3921568627450981,2.55
2018-06-30,air-liquide,1.1675765684672765,5408.295712425595,-0.92,-0.84,-1.56,0.14,1.6503636363636363,2.3,575257.54,0.015225714285714283,-0.6211794285714285,41.96233367919922,53090.0,0.3921568627450981,2.55
2018-07-31,air-liquide,1.1687707413326611,5409.368141867898,2.69,-1.91,0.4,0.16,1.604142857142857,2.6,577922.25,0.01496409090909091,-0.6322901363636363,42.07554244995117,53090.0,0.3921568627450981,2.55
2018-08-31,air-liquide,1.1551749032476675,5438.329186480978,-2.65,0.88,-2.65,0.16,1.6266521739130433,2.6,577922.25,0.014721304347826087,-0.6251091304347827,41.64423884516177,53090.0,0.3921568627450981,2.55
2018-09-30,air-liquide,1.1660711944103241,5381.654028320312,0.12,-1.46,2.34,0.15,1.678904761904762,2.5,577922.25,0.014701,-0.6106,41.39923229217529,53090.0,0.3921568627450981,2.55
2018-10-31,air-liquide,1.1495495101679927,5170.143023947011,-8.54,-1.7,1.47,0.19,1.655095238095238,2.5,580516.37,0.014838695652173913,-0.6993934782608696,39.65845506087594,53090.0,0.3921568627450981,2.55
2018-11-30,air-liquide,1.1365526806224475,5035.077769886364,-1.31,-1.18,-0.57,0.18,1.6729545454545454,2.2,580516.37,0.013897272727272729,-0.6987196818181819,38.24136127125133,53090.0,0.3921568627450981,2.55
2018-12-31,air-liquide,1.1375411294755482,4798.2063630756575,-4.59,-0.68,0.95,0.19,1.6522,1.9,580516.37,0.012684285714285714,-0.7462888235294118,35.777529666298314,53090.0,0.3921568627450981,2.55
2019-01-31,air-liquide,1.1425329757773357,4822.667746803977,6.19,0.59,-0.95,0.21,1.4097142857142857,1.4,583570.56,0.011671739130434783,-0.5953468181818182,36.37012394991788,66650.0,0.3246753246753247,3.08
2019-02-28,air-liquide,1.1353972136974335,5118.163012695312,2.93,-1.47,-1.23,0.18,1.3142,1.6,583570.56,0.01136,-0.55565865,37.09949245452881,66650.0,0.3246753246753247,3.08
2019-03-31,air-liquide,1.1309846015203566,5315.305222284226,0.58,-1.76,-2.33,0.19,1.2792285714285714,1.3,583570.56,0.01177047619047619,-0.5675430952380952,35.41291100638254,66650.0,0.3246753246753247,3.08
2019-04-30,air-liquide,1.1234920783476396,5511.372485351562,3.7,0.1,-1.04,0.21,1.25945,1.5,587620.82,0.011868636363636364,-0.55815875,35.96631278991699,66650.0,0.3246753246753247,3.08
2019-05-31,air-liquide,1.1189111037687822,5360.824041193182,-5.34,1.32,-1.54,0.21,1.2242875,1.1,587620.82,0.010909565217391304,-0.5731688636363637,34.30733888799494,66650.0,0.3246753246753247,3.08
2019-06-30,air-liquide,1.1290019631385804,5420.2965087890625,5.87,-2.64,-1.32,0.18,1.00765,1.4,587620.82,0.009472999999999999,-0.5801964,34.904556846618654,66650.0,0.3246753246753247,3.08
2019-07-31,air-liquide,1.1226816488348919,5578.656058933424,-2.56,-1.28,0.09,0.19,0.9763333333333334,1.3,591545.99,0.009873478260869565,-0.6326990434782609,39.12975958119268,66650.0,0.3246753246753247,3.08
2019-08-31,air-liquide,1.1131632165475325,5351.889071377841,-2.4,-0.59,-1.96,0.16,0.7366818181818182,1.3,591545.99,0.009644545454545454,-0.7504313181818181,37.86079163984819,66650.0,0.3246753246753247,3.08
2019-09-30,air-liquide,1.1013769819622947,5607.483770461309,2.15,-0.89,3.08,0.18,0.75515,1.1,591545.99,0.009682857142857142,-0.7144189523809524,38.768311273484,66650.0,0.3246753246753247,3.08
2019-10-31,air-liquide,1.1048393197681592,5623.61474609375,3.27,0.93,-0.5,0.15,0.8503636363636363,0.9,592140.76,0.009478260869565217,-0.6533341739130435,37.55324454929518,66650.0,0.3246753246753247,3.08
2019-11-30,air-liquide,1.1054706800551641,5892.759044828869,1.77,2.07,-2.24,0.12,0.923681818181818,1.2,592140.76,0.01009,-0.6176213333333334,38.671704610188804,66650.0,0.3246753246753247,3.08
2019-12-31,air-liquide,1.1109551245515996,5915.322998046875,4.07,2.79,0.41,0.14,0.94755,1.6,592140.76,0.010607391304347825,-0.6659668888888889,39.974710555303666,66650.0,0.3246753246753247,3.08
2020-01-31,air-liquide,1.1111802743828816,6001.138627485795,-2.55,0.36,-2.88,0.13,0.7361904761904763,1.7,589704.01,0.010957391304347827,-0.5908825909090909,38.95972407947887,77950.0,0.3003003003003003,3.33
2020-02-29,air-liquide,1.0910906732082366,5923.30849609375,-8.98,0.28,-0.74,0.12,0.5914761904761905,1.6,589704.01,0.01012,-0.62118645,37.02086963653564,77950.0,0.3003003003003003,3.33
2020-03-31,air-liquide,1.1073086207563227,4481.844105113636,-15.44,-4.22,-11.3,0.12,0.7027652173913043,0.8,589704.01,0.005757727272727273,-0.7209265454545455,26.59211505543102,77950.0,0.3003003003003003,3.33
2020-04-30,air-liquide,1.087575007568706,4425.190502929688,6.7,5.03,-3.82,0.0,0.6711428571428572,0.4,558549.99,0.006060454545454546,-0.587766,25.460073947906494,77950.0,0.3003003003003003,3.33
2020-05-31,air-liquide,1.0899938628787087,4492.473046875,5.43,1.21,-4.14,0.01,0.6688421052631579,0.4,558549.99,0.005687142857142857,-0.56115825,22.625294399261474,77950.0,0.3003003003003003,3.33
2020-06-30,air-liquide,1.1256523403254421,4958.298672762784,4.04,-1.2,1.74,0.01,0.6198904761904762,0.2,558549.99,0.0070027272727272724,-0.5596716818181818,25.701452602039684,77950.0,0.3003003003003003,3.33
2020-07-31,air-liquide,1.1454755067825317,4999.886485224185,3.99,2.69,-4.75,0.01,0.5748695652173913,0.9,484984.78,0.00983391304347826,-0.5839354347826087,23.351269929305367,77950.0,0.3003003003003003,3.33
2020-08-31,air-liquide,1.1827620154335385,4962.622907366072,4.95,2.91,-1.74,0.01,0.57405,0.2,484984.78,0.010832380952380953,-0.5809510952380952,23.871632348923455,77950.0,0.3003003003003003,3.33
2020-09-30,air-liquide,1.179660358212211,4937.401389382102,-2.97,0.85,-3.74,0.01,0.5018636363636364,0.0,484984.78,0.010251363636363637,-0.5977593181818182,24.449577244845305,77950.0,0.3003003003003003,3.33
2020-10-31,air-liquide,1.176976897499778,4843.978204900568,-4.72,1.21,-0.2,0.01,0.4414347826086957,0.1,570010.74,0.010092727272727274,-0.6780995454545454,23.318256291476164,77950.0,0.3003003003003003,3.33
2020-11-30,air-liquide,1.1829515525272913,5335.693359375,16.62,0.3,10.76,0.01,0.41868421052631577,0.2,570010.74,0.010585714285714285,-0.7005969047619048,27.667078472319105,77950.0,0.3003003003003003,3.33
2020-12-31,air-liquide,1.2162494555763577,5546.824928977273,5.67,4.66,-1.77,0.01,0.4328,0.0,570010.74,0.011544347826086956,-0.7448093499999999,29.66309998252175,77950.0,0.3003003003003003,3.33
2021-01-31,air-liquide,1.2177854095186507,5589.485009765625,-1.25,1.66,-0.29,0.0,0.5568095238095238,0.8,566157.69,0.012307142857142859,-0.62433565,29.080615997314453,82310.0,0.30303030303030304,3.3
2021-02-28,air-liquide,1.2098978757858276,5697.5184326171875,2.6,0.87,5.73,0.0,0.7372777777777778,0.8,566157.69,0.012784,-0.617563,31.134582042694092,82310.0,0.30303030303030304,3.3
2021-03-31,air-liquide,1.1914740697197292,5961.945206351902,3.18,-1.97,3.46,0.0,0.7831904761904761,1.4,566157.69,0.014083913043478261,-0.612221347826087,33.43038243832795,82310.0,0.30303030303030304,3.3
2021-04-30,air-liquide,1.1959596980701794,6220.076977539063,5.29,2.14,-3.19,0.0,0.8156363636363636,1.6,566400.11,0.015050909090909092,-0.63285945,33.28256244659424,82310.0,0.30303030303030304,3.3
2021-05-31,air-liquide,1.2140247992106847,6358.03955078125,4.52,-0.99,2.06,0.0,0.90485,1.8,566400.11,0.015357619047619049,-0.6286699047619048,32.09447070530483,82310.0,0.30303030303030304,3.3
2021-06-30,air-liquide,1.2059588649056174,6574.364568536932,-1.66,-1.49,-2.5,0.0,0.8787619047619047,1.9,566400.11,0.015100909090909092,-0.6440683181818182,33.38993662053888,82310.0,0.30303030303030304,3.3
2021-07-31,air-liquide,1.1824925162575461,6517.689985795455,2.09,0.6,-2.98,0.0,0.7734285714285715,1.5,571387.5,0.015123636363636365,-0.6542007727272727,30.15701285275546,82310.0,0.30303030303030304,3.3
2021-08-31,air-liquide,1.1770902872085571,6746.091819069602,1.45,1.83,-1.18,0.0,0.7312608695652173,2.4,571387.5,0.015685454545454544,-0.658161,28.547973112626508,82310.0,0.30303030303030304,3.3
2021-09-30,air-liquide,1.1777838360179553,6637.691384055398,-4.99,-0.6,4.3,0.0,0.8297391304347826,2.7,571387.5,0.01691,-0.6811770454545454,29.063477516174316,82310.0,0.30303030303030304,3.3
2021-10-31,air-liquide,1.1600631021317982,6651.88427734375,4.2,-1.62,-0.64,0.0,0.8583333333333333,3.2,588972.8,0.018772380952380954,-0.7170918571428571,30.58411489214216,82310.0,0.30303030303030304,3.3
2021-11-30,air-liquide,1.1417291489514438,7012.891823508523,-4.29,-0.92,-2.11,0.0,0.7948500000000001,3.4,588972.8,0.018385454545454545,-0.8419640454545455,30.165109287608754,82310.0,0.30303030303030304,3.3
2021-12-31,air-liquide,1.1307190449341484,6998.917820142663,5.16,-1.34,1.86,0.01,0.8020416666666667,3.4,588972.8,0.017926521739130435,-0.7897334545454545,26.949631566586703,82310.0,0.30303030303030304,3.3
2022-01-31,air-liquide,1.1325737578528268,7125.162411644345,-5.39,-3.22,12.09,0.0,1.422590909090909,3.3,591660.37,0.018122857142857145,-0.6880021428571429,31.06243406023298,73950.0,0.35587188612099646,2.81
2022-02-28,air-liquide,1.1339954912662507,6920.798999023437,-3.77,0.39,0.57,0.0,1.604736842105263,4.2,591660.37,0.018551,-0.6988983,32.200408172607425,73950.0,0.35587188612099646,2.81
2022-03-31,air-liquide,1.1024124985155852,6452.03224779212,-0.33,0.59,0.4,0.0,1.6206363636363639,5.1,591660.37,0.023116086956521738,-0.7177010869565217,27.583421624225117,73950.0,0.35587188612099646,2.81
2022-04-30,air-liquide,1.0827445018859136,6557.998458059211,-5.86,-1.34,2.64,0.0,1.8578,5.4,590908.12,0.026504761904761902,-0.652044,28.915270554391963,73950.0,0.35587188612099646,2.81
2022-05-31,air-liquide,1.0573223991827532,6341.941850142045,1.27,-1.57,5.23,0.03,2.0777142857142854,5.8,590908.12,0.0246,-0.48806659090909094,30.08728937669234,73950.0,0.35587188612099646,2.81
2022-06-30,air-liquide,1.057669547471133,6139.317693536932,-10.32,-1.05,-2.46,0.06,2.4863181818181816,6.5,590908.12,0.023392727272727273,-0.4070822272727273,28.21060119975697,73950.0,0.35587188612099646,2.81
2022-07-31,air-liquide,1.0195090543656122,6095.971447172619,5.26,0.62,-6.01,0.08,2.178521739130435,6.8,593423.06,0.02179904761904762,-0.2055767619047619,26.64116786775135,73950.0,0.35587188612099646,2.81
2022-08-31,air-liquide,1.0127989857093147,6435.908245584239,-6.68,-0.72,5.41,0.19,2.27,6.6,593423.06,0.023996521739130434,-0.023766,25.293515827344812,73950.0,0.35587188612099646,2.81
2022-09-30,air-liquide,0.9911662963303652,6017.379971590909,-9.84,-3.71,1.25,0.19,2.5448636363636363,6.2,593423.06,0.024061363636363634,0.35415440909090906,22.95659351348877,73950.0,0.35587188612099646,2.81
2022-10-31,air-liquide,0.9839704036712646,6030.415690104167,6.66,-0.95,2.44,0.23,2.6803809523809523,7.1,596445.89,0.024036190476190475,0.8236180476190476,22.13554772876558,73950.0,0.35587188612099646,2.81
2022-11-30,air-liquide,1.0185469416054813,6556.690895774148,12.64,-1.8,-1.15,0.29,2.4051363636363634,7.1,596445.89,0.024792272727272725,1.2909455454545453,24.32002657110041,73950.0,0.35587188612099646,2.81
2022-12-31,air-liquide,1.0582707036625256,6600.163853236607,-1.09,1.45,2.58,0.33,2.6684285714285716,6.7,596445.89,0.024248636363636365,1.607914619047619,24.32827331906273,73950.0,0.35587188612099646,2.81
2002-01-31,airbus,,4513.624556107955,-4.7,2.94,1.83,0.14,5.267368421052631,2.4,,,,40.21807678886082,,,
2002-02-28,airbus,,4340.004541015625,0.41,-0.35,1.74,0.13,5.333,2.2,,,,41.863136291503906,,,
2002-03-31,airbus,,4594.41796875,5.08,-0.41,0.74,0.13,5.4719999999999995,2.2,,,,46.94435973394485,,,
